,Age,Gender,Daily_Usage_Hours,Sleep_Hours,Academic_Performance,Social_Interactions,Exercise_Hours,Anxiety_Level,Depression_Level,Self_Esteem,Screen_Time_Before_Bed,Phone_Checks_Per_Day,Apps_Used_Daily,Time_on_Social_Media,Time_on_Gaming,Time_on_Education,Phone_Usage_Purpose,Family_Communication,Weekend_Usage_Hours,Addiction_Level
1870,14,Male,1.3,7.6,66,5,1.7,1,3,1,1.7,69,16,2.8,2.1,0.6,Gaming,10,3.3,7.0
1871,18,Female,5.6,6.5,87,3,1.0,7,5,3,0.6,118,13,2.4,0.6,1.1,Education,7,2.9,10.0
1872,15,Male,3.4,6.1,99,8,0.2,10,5,10,1.3,85,19,2.0,1.6,0.3,Other,4,4.2,9.4
1873,17,Female,3.5,7.6,55,5,0.0,10,9,3,1.4,133,7,1.8,3.0,2.1,Other,4,4.0,8.6
1874,15,Male,4.3,4.0,57,5,1.9,8,9,5,0.5,116,14,3.2,1.2,0.0,Browsing,4,5.4,10.0
1875,14,Male,5.1,7.6,88,4,2.2,5,5,5,0.6,105,11,2.9,1.9,1.4,Education,6,8.2,10.0
1876,15,Male,2.5,6.2,75,7,0.0,10,5,7,0.9,112,12,3.5,2.6,1.5,Other,9,5.6,10.0
1877,17,Male,6.3,3.7,71,2,0.5,5,9,10,0.8,120,7,2.5,1.8,0.8,Other,5,5.7,10.0
1878,16,Male,4.5,6.1,77,7,0.0,5,9,7,1.1,114,17,2.4,1.6,1.4,Education,6,5.7,10.0
1879,14,Male,5.0,6.8,51,6,0.0,10,7,9,0.4,150,9,1.7,0.6,0.7,Other,1,5.9,8.7
1880,17,Male,8.5,9.3,69,4,0.5,8,6,7,1.6,119,13,1.8,2.1,1.0,Browsing,10,5.5,10.0
1881,15,Other,4.9,6.3,85,3,0.7,10,7,1,0.6,88,10,3.7,2.2,0.8,Other,5,3.4,10.0
1882,17,Female,6.2,7.0,59,1,1.4,2,1,1,1.3,84,19,2.4,2.0,2.6,Browsing,5,9.6,10.0
1883,13,Male,1.3,3.4,68,9,1.0,1,10,9,1.4,95,5,2.1,0.0,0.7,Other,2,7.7,4.6
1884,15,Female,2.3,4.1,54,7,1.3,10,4,10,1.9,97,12,0.9,3.1,1.7,Browsing,5,12.3,8.6
1885,16,Other,5.7,6.4,87,10,1.0,1,7,4,0.1,142,19,1.6,1.6,0.0,Social Media,2,6.5,10.0
1886,15,Male,5.5,10.0,61,0,0.5,8,9,7,0.7,81,10,2.7,1.2,0.4,Social Media,5,6.7,8.0
1887,13,Other,4.4,6.2,52,10,1.1,2,5,4,1.3,57,6,3.7,0.0,1.0,Gaming,3,9.3,7.3
1888,16,Female,2.0,5.1,68,6,0.4,3,5,2,1.4,30,16,1.2,1.0,2.7,Browsing,9,6.1,5.4
1889,13,Other,4.8,6.4,99,0,0.5,1,4,9,1.1,143,12,2.2,1.5,0.7,Other,8,5.5,10.0
1890,15,Female,6.4,6.0,65,4,0.2,5,5,8,1.0,53,19,1.8,3.3,0.5,Gaming,9,6.9,10.0
1891,17,Female,2.6,8.9,72,5,1.5,6,6,6,1.4,127,15,3.5,0.5,1.4,Education,1,5.0,7.7
1892,15,Other,7.1,7.8,74,3,0.6,4,3,9,1.2,87,8,0.0,1.9,0.0,Education,9,8.6,8.4
1893,17,Other,6.5,4.4,81,10,2.4,4,8,5,1.6,20,11,3.9,0.0,0.8,Social Media,10,7.3,10.0
1894,19,Other,5.6,7.4,87,0,2.0,4,5,6,0.7,98,10,2.4,3.4,0.1,Other,2,8.4,10.0
1895,16,Male,4.1,5.2,72,7,0.9,6,3,8,1.0,30,6,1.3,1.3,2.0,Other,7,5.4,5.9
1896,18,Male,5.1,4.6,94,8,1.0,2,4,9,0.0,84,19,2.0,1.9,0.8,Browsing,4,6.5,10.0
1897,19,Male,2.8,7.9,99,5,1.3,1,5,5,1.0,86,13,2.5,1.8,1.4,Browsing,2,1.3,7.5
1898,18,Male,5.9,4.1,63,1,1.4,8,7,8,0.9,119,17,1.5,3.1,1.4,Browsing,10,9.6,10.0
1899,13,Male,1.4,7.4,79,10,0.1,1,8,4,0.7,21,6,1.8,0.3,0.4,Browsing,1,6.3,1.4
1900,19,Other,6.4,6.6,72,9,0.4,8,1,8,1.4,105,19,2.1,1.4,1.6,Education,10,5.3,10.0
1901,18,Male,3.4,8.4,81,7,0.3,2,7,3,1.0,98,17,2.2,2.2,1.2,Education,9,8.1,9.0
1902,15,Female,5.5,6.6,100,8,0.7,10,9,8,0.7,58,19,2.7,0.5,0.8,Other,9,4.8,10.0
1903,19,Female,3.1,4.2,69,1,0.8,8,6,8,1.5,71,16,2.1,0.9,2.6,Social Media,7,12.0,8.6
1904,17,Female,6.3,8.4,84,8,1.6,9,8,5,1.4,58,5,3.2,1.7,0.5,Other,8,8.1,9.2
1905,17,Male,5.4,7.9,83,5,1.8,4,2,2,0.6,91,14,1.5,2.7,0.7,Education,10,5.0,10.0
1906,18,Female,5.1,5.7,98,5,0.3,6,2,3,0.6,45,6,2.8,0.3,1.2,Social Media,8,9.3,7.5
1907,17,Female,7.1,7.3,85,6,0.0,9,7,5,1.1,92,11,2.8,1.3,0.0,Education,8,7.5,10.0
1908,19,Female,7.0,5.5,69,10,1.7,5,4,9,0.8,114,5,1.9,0.7,1.2,Other,10,5.8,10.0
1909,15,Male,7.2,8.4,96,4,1.0,9,1,2,0.8,24,5,2.9,0.8,1.1,Browsing,10,9.6,8.2
1910,16,Female,4.5,6.7,80,7,1.4,6,1,5,1.1,49,15,3.4,1.2,1.7,Browsing,2,6.8,9.7
1911,14,Other,3.3,8.2,72,5,1.5,9,8,7,0.6,67,15,2.7,2.3,0.7,Social Media,10,4.4,8.5
1912,15,Male,3.9,5.5,70,10,1.1,2,6,4,0.8,51,10,1.3,1.8,0.2,Other,1,4.0,7.3
1913,14,Other,5.2,6.8,70,9,1.1,4,7,3,1.0,84,15,1.3,0.8,0.9,Browsing,7,6.8,8.6
1914,18,Male,2.5,7.6,82,4,0.9,9,3,1,1.6,43,18,1.8,2.7,2.3,Education,4,6.7,7.7
1915,18,Female,6.9,7.0,79,4,0.9,6,4,7,0.9,73,12,2.9,1.6,0.7,Other,4,4.1,10.0
1916,14,Male,1.3,8.7,62,0,1.1,1,1,7,1.6,135,11,2.3,1.7,1.7,Social Media,9,7.8,5.8
1917,17,Female,7.5,6.6,58,5,0.1,6,2,7,1.0,77,16,0.9,0.9,1.7,Social Media,6,7.6,10.0
1918,14,Female,3.0,6.1,81,1,0.5,4,8,6,1.6,103,6,2.4,1.0,0.7,Other,4,5.1,6.6
1919,13,Male,4.5,6.9,84,4,1.0,6,9,3,1.0,48,12,1.8,1.7,0.5,Social Media,6,3.6,7.9
1920,14,Other,4.1,3.0,93,9,0.7,7,4,5,1.1,81,15,3.6,1.2,1.7,Education,3,4.7,10.0
1921,18,Other,4.3,6.7,64,9,0.2,2,4,6,0.4,123,5,3.8,0.0,0.3,Other,4,4.7,8.2
1922,19,Male,7.2,9.8,86,4,1.2,3,3,5,1.1,140,20,1.9,0.0,0.9,Other,5,8.3,10.0
1923,14,Other,5.3,6.3,82,7,1.7,10,6,4,1.2,59,17,3.1,1.3,0.6,Other,8,10.0,10.0
1924,18,Female,0.8,8.9,59,8,0.9,4,6,7,1.0,138,9,3.3,2.9,1.0,Other,7,10.0,7.1
1925,15,Other,5.6,6.3,53,5,1.5,5,7,8,0.8,82,10,1.5,0.6,1.7,Gaming,9,6.0,8.2
1926,16,Other,7.7,5.4,62,6,0.5,8,6,5,1.5,46,5,2.5,2.5,0.5,Education,10,3.8,10.0
1927,17,Other,3.6,4.8,95,3,0.1,9,9,3,1.3,89,10,3.9,2.1,2.4,Other,10,5.8,10.0
1928,14,Other,6.1,4.8,68,0,2.4,6,8,5,0.8,87,19,4.2,0.0,1.7,Other,8,5.1,10.0
1929,13,Other,4.2,3.8,93,4,1.2,2,2,7,1.1,96,14,3.2,1.7,0.9,Social Media,7,8.1,10.0
1930,13,Female,4.8,7.2,68,6,1.3,4,9,2,1.4,53,16,3.6,0.8,1.0,Education,9,7.2,9.9
1931,18,Other,7.8,7.8,57,2,0.2,6,1,6,1.3,147,19,0.0,2.0,0.0,Other,7,8.3,10.0
1932,17,Female,5.0,7.0,67,10,1.3,9,3,2,1.1,65,12,1.7,0.8,0.6,Other,10,5.9,7.7
1933,18,Other,5.3,8.9,98,4,0.0,7,2,1,0.9,59,10,2.5,0.5,1.5,Social Media,1,10.5,7.0
1934,16,Female,4.8,6.7,65,4,1.1,10,4,3,0.4,67,6,3.9,2.0,0.9,Browsing,10,6.8,9.9
1935,14,Male,8.5,6.4,75,1,0.9,3,3,10,1.1,149,12,3.2,0.0,0.7,Education,8,2.9,10.0
1936,17,Male,8.4,7.1,75,0,0.7,8,9,1,1.5,46,17,2.2,1.4,0.1,Browsing,6,7.3,10.0
1937,19,Other,4.4,7.5,87,6,0.1,10,10,8,1.0,102,17,1.1,1.5,1.8,Other,10,3.7,8.7
1938,17,Other,5.2,7.2,86,2,0.9,10,4,6,1.5,50,19,2.6,1.0,2.4,Education,6,5.2,10.0
1939,17,Other,4.0,7.2,79,2,1.6,7,4,1,1.9,112,14,4.0,2.1,1.0,Social Media,10,5.5,10.0
1940,13,Female,2.9,4.7,63,0,0.0,3,8,4,1.0,90,19,1.6,0.6,0.4,Other,8,6.9,8.4
1941,14,Male,5.5,8.3,84,7,0.9,10,7,2,1.1,133,20,2.8,2.4,0.0,Other,4,7.5,10.0
1942,19,Male,6.3,6.1,98,0,0.7,2,6,10,0.5,113,14,3.2,0.4,1.3,Other,2,2.0,10.0
1943,19,Female,6.1,4.2,92,7,1.3,4,6,8,1.2,30,12,2.1,2.4,1.7,Social Media,4,6.7,10.0
1944,15,Female,5.9,3.8,50,7,1.4,4,6,3,1.3,129,14,1.4,1.4,0.4,Gaming,2,9.3,10.0
1945,17,Other,2.5,6.6,84,4,1.1,7,4,6,0.9,38,20,3.0,2.4,0.0,Browsing,3,3.8,9.4
1946,16,Male,4.9,5.8,75,1,0.6,7,2,6,1.5,44,6,1.8,1.0,0.3,Gaming,4,9.1,6.9
1947,16,Female,8.0,8.5,51,5,1.5,8,7,6,0.3,68,14,1.7,1.7,1.4,Browsing,9,9.0,10.0
1948,16,Female,4.7,5.2,92,2,2.1,6,5,6,1.2,110,20,2.0,1.8,1.5,Gaming,2,7.3,10.0
1949,14,Other,5.1,5.7,76,8,0.2,6,8,2,0.0,145,11,4.3,2.0,0.3,Other,7,4.1,10.0
1950,14,Female,6.0,5.0,89,0,0.8,5,6,4,0.6,140,15,2.7,0.0,1.0,Gaming,5,5.3,10.0
1951,18,Female,4.6,4.4,80,9,2.1,3,7,5,1.0,99,6,3.6,1.0,0.5,Other,7,4.9,10.0
1952,13,Male,6.9,8.4,60,1,0.7,2,4,9,1.6,140,16,2.8,3.1,1.3,Gaming,8,5.8,10.0
1953,16,Female,3.4,8.6,63,1,1.8,1,3,3,2.5,110,6,4.9,1.1,2.2,Social Media,8,3.2,8.5
1954,15,Female,4.8,5.0,58,5,1.2,6,10,4,1.3,21,15,2.7,0.5,1.5,Gaming,10,7.3,8.9
1955,17,Other,4.7,6.3,100,3,0.3,9,2,6,1.5,46,18,2.9,1.9,2.0,Gaming,8,8.1,10.0
1956,18,Female,1.8,7.4,75,2,0.6,7,2,1,0.9,122,19,1.5,1.9,0.2,Browsing,9,8.6,7.7
1957,18,Male,4.5,7.3,71,2,1.1,1,9,3,0.9,131,6,2.9,0.7,1.9,Education,4,5.0,8.3
1958,14,Male,1.3,5.9,86,6,1.4,1,8,4,0.8,89,20,3.5,2.6,1.2,Browsing,3,8.5,10.0
1959,15,Female,3.7,6.6,63,10,0.1,7,3,5,1.2,42,14,2.0,2.4,1.1,Other,10,8.4,8.4
1960,18,Male,7.3,6.4,51,5,0.0,1,9,6,1.3,52,19,3.1,2.9,2.8,Other,10,9.8,10.0
1961,14,Male,6.1,6.1,69,6,0.6,8,9,7,0.5,85,11,4.4,0.3,1.2,Browsing,6,5.8,10.0
1962,16,Other,5.5,6.3,62,8,1.5,10,2,7,0.6,113,10,3.8,0.3,0.1,Other,7,5.4,10.0
1963,13,Male,5.9,7.0,79,0,1.1,7,6,7,0.3,40,19,0.5,0.3,1.5,Education,4,4.6,7.8
1964,16,Other,3.2,5.2,86,4,2.1,8,3,5,1.3,50,13,2.3,0.6,2.4,Education,3,4.4,7.1
1965,19,Female,3.0,10.0,96,2,0.5,9,1,10,1.3,134,10,1.9,1.5,1.2,Gaming,1,4.7,6.1
1966,18,Other,2.6,5.4,86,6,0.8,6,9,3,0.9,90,12,2.9,1.4,1.3,Education,4,5.9,8.4
1967,13,Female,2.7,6.1,96,0,0.8,7,9,2,0.7,110,5,2.0,2.0,0.0,Education,6,2.9,6.8
1968,14,Female,8.8,7.6,88,8,1.5,3,1,5,0.8,52,8,1.9,1.5,1.9,Gaming,1,5.2,10.0
1969,16,Other,4.4,9.4,67,1,0.6,7,6,6,1.6,31,13,1.8,1.3,0.2,Gaming,1,4.2,6.0
1970,18,Other,4.3,4.8,60,4,2.2,4,2,3,1.0,127,14,1.6,1.9,1.1,Gaming,4,6.6,10.0
1971,19,Male,4.7,7.9,85,3,1.4,7,5,4,0.4,33,19,1.8,1.4,1.3,Education,3,4.3,8.4
1972,13,Male,7.6,6.8,92,7,1.0,2,9,8,1.6,50,9,2.8,2.5,1.4,Browsing,10,10.2,10.0
1973,13,Female,5.2,9.0,99,1,0.4,5,7,1,0.6,64,16,2.3,0.5,1.2,Browsing,7,8.7,8.0
1974,17,Male,6.4,6.9,82,1,0.7,2,6,6,1.4,56,10,1.4,1.9,1.8,Other,2,1.6,9.4
1975,18,Other,6.7,6.7,63,8,2.5,8,4,5,1.2,111,11,2.5,2.2,1.2,Social Media,9,7.9,10.0
1976,17,Male,3.1,7.1,100,2,2.1,8,3,5,0.5,80,7,1.8,0.0,1.8,Gaming,9,6.1,4.4
1977,15,Male,4.6,4.8,67,6,0.2,5,5,1,1.6,141,18,2.7,0.3,1.1,Education,6,5.1,10.0
1978,13,Other,5.1,8.8,99,1,2.6,5,8,10,1.2,140,16,1.7,2.5,1.0,Other,5,7.3,10.0
1979,16,Other,1.7,6.1,93,6,0.0,7,1,4,0.9,54,8,4.3,2.6,0.9,Gaming,6,3.1,8.2
1980,19,Male,1.5,10.0,69,5,1.4,1,1,7,1.5,24,16,2.9,1.3,0.8,Other,2,4.3,4.4
1981,17,Other,4.9,6.9,69,6,1.9,9,5,2,1.6,139,19,3.5,0.6,0.9,Social Media,8,5.7,10.0
1982,15,Female,7.9,6.8,53,1,0.8,6,8,3,0.6,29,14,2.7,1.0,1.7,Education,4,8.0,10.0
1983,19,Female,6.1,5.4,65,10,0.0,4,4,8,1.1,111,15,2.2,0.7,1.5,Gaming,2,6.8,10.0
1984,19,Other,4.3,9.3,81,3,2.0,8,9,7,0.0,111,16,2.2,1.9,0.1,Other,3,7.0,9.2
1985,15,Female,6.6,5.5,71,3,0.8,5,6,4,0.1,40,13,2.2,2.3,0.4,Education,8,6.7,10.0
1986,18,Male,6.7,7.6,95,2,1.0,1,5,1,1.8,136,17,3.7,1.5,0.7,Social Media,8,6.6,10.0
1987,18,Female,4.7,10.0,93,1,1.7,5,4,3,1.3,127,10,3.8,2.4,2.0,Education,5,2.4,10.0
1988,15,Female,5.5,5.4,83,8,0.1,8,1,5,0.8,104,6,1.3,1.1,1.2,Other,6,7.5,8.5
1989,16,Female,3.2,5.9,79,3,1.9,6,3,2,1.5,33,17,3.2,1.4,2.0,Education,5,5.9,8.9
1990,14,Male,7.5,6.2,76,6,0.0,4,1,6,1.7,42,20,2.0,3.2,1.1,Browsing,8,10.7,10.0
1991,14,Male,6.3,8.1,51,2,1.4,5,3,4,1.0,76,6,4.2,0.0,0.6,Browsing,1,5.3,9.2
1992,13,Male,4.2,6.2,50,8,1.2,8,3,6,0.6,20,12,1.5,2.8,1.1,Education,2,4.8,8.2
1993,16,Other,0.4,4.0,81,5,2.5,4,5,5,1.3,37,9,2.1,0.9,1.6,Other,2,6.6,3.9
1994,18,Other,3.5,5.5,83,2,2.1,3,8,1,1.0,37,20,3.2,1.2,1.6,Browsing,6,6.4,9.9
1995,15,Other,5.4,5.9,62,9,3.0,10,4,1,1.3,39,15,3.6,1.6,1.0,Browsing,6,5.8,10.0
1996,15,Other,4.7,6.8,59,8,0.6,4,8,9,0.8,99,11,3.1,1.3,1.2,Gaming,7,6.5,9.9
1997,19,Male,3.0,6.6,96,1,1.3,5,4,1,1.3,116,10,1.9,0.8,1.2,Education,5,6.0,6.7
1998,15,Female,6.4,6.3,96,1,1.9,1,10,4,0.9,82,6,0.7,1.4,1.8,Other,7,4.9,8.2
1999,16,Female,6.3,6.3,61,8,1.6,8,1,5,1.6,76,17,1.7,2.1,0.3,Education,2,5.8,10.0
2000,13,Male,4.4,5.3,66,1,0.0,4,4,10,0.7,111,10,4.1,1.7,0.0,Other,8,4.7,10.0
2001,18,Other,3.5,4.0,54,6,1.1,1,6,8,0.7,69,13,2.6,1.2,2.1,Education,7,6.8,9.3
2002,15,Other,1.0,5.9,83,9,1.2,4,7,7,0.8,84,17,2.1,2.9,1.0,Social Media,9,6.6,8.1
2003,13,Other,4.9,6.7,87,2,1.2,6,5,9,1.3,44,17,3.0,2.9,1.3,Browsing,3,3.2,10.0
2004,17,Male,2.6,6.1,94,3,1.2,5,5,3,1.1,128,17,2.0,0.3,1.0,Gaming,4,11.2,7.8
2005,14,Female,2.7,5.1,69,9,0.6,9,2,3,0.7,139,11,2.0,0.0,1.1,Browsing,7,6.3,7.1
2006,16,Male,6.5,5.3,57,1,1.8,7,4,4,0.9,44,13,2.7,0.5,1.4,Education,6,8.0,10.0
2007,15,Male,3.5,5.9,63,0,1.6,10,1,10,1.0,62,9,2.4,0.5,1.1,Social Media,8,4.8,6.5
2008,13,Female,2.7,6.9,67,9,0.8,6,2,1,0.1,115,18,4.1,1.7,1.2,Other,1,6.4,10.0
2009,15,Male,7.3,8.8,71,9,2.3,6,6,3,0.6,104,8,2.4,1.3,2.4,Gaming,3,6.1,10.0
2010,19,Male,4.7,6.3,91,0,1.9,9,5,7,1.4,43,19,1.5,1.9,0.9,Other,3,7.2,9.6
2011,14,Female,4.5,5.9,64,2,1.2,4,10,2,1.3,56,13,3.0,0.7,0.2,Social Media,4,4.3,9.0
2012,16,Other,9.0,7.1,82,5,1.3,4,5,7,1.0,149,8,1.7,1.0,0.0,Gaming,4,0.9,10.0
2013,17,Male,7.7,7.3,74,8,2.3,9,2,3,1.4,63,8,2.5,3.5,1.7,Gaming,5,4.8,10.0
2014,16,Female,4.2,5.9,79,0,1.4,4,1,1,0.5,64,11,1.9,2.7,0.6,Gaming,8,5.4,9.3
2015,16,Female,3.3,4.4,70,4,1.2,8,4,10,1.1,22,17,0.8,1.2,0.8,Browsing,7,7.1,6.9
2016,13,Female,4.9,4.9,66,6,0.0,5,1,8,1.2,57,15,3.8,0.0,0.5,Gaming,7,8.8,10.0
2017,17,Other,6.6,7.5,93,4,1.2,5,4,4,1.1,75,7,2.5,0.6,1.3,Education,5,5.7,8.8
2018,16,Male,7.6,6.1,71,7,1.0,2,10,10,0.4,49,13,3.0,2.2,0.1,Education,3,7.7,10.0
2019,19,Other,8.0,6.7,67,5,0.3,5,10,7,1.5,43,7,2.1,1.0,0.0,Education,6,8.6,10.0
2020,18,Other,5.0,5.5,76,4,0.3,8,10,9,1.1,85,20,1.0,0.7,1.6,Social Media,8,5.8,9.6
2021,19,Male,3.0,6.8,77,7,1.7,10,5,7,1.3,119,8,3.4,1.9,0.2,Gaming,7,3.6,8.9
2022,13,Other,5.2,7.4,93,4,2.3,2,7,5,1.9,47,15,1.4,1.5,0.8,Gaming,5,6.4,8.3
2023,15,Other,8.5,7.3,60,6,1.6,8,1,3,1.1,149,5,2.9,1.7,0.5,Other,8,6.8,10.0
2024,17,Male,3.4,6.0,50,9,0.9,1,10,5,0.3,150,5,1.6,0.3,1.2,Social Media,5,4.7,6.3
2025,17,Male,4.4,5.4,63,3,0.5,9,5,2,1.2,91,11,3.1,2.1,2.2,Education,9,7.9,10.0
2026,19,Male,1.3,7.3,83,7,1.5,2,6,7,0.8,51,17,2.4,3.1,0.7,Education,2,6.0,7.6
2027,19,Female,3.1,5.0,91,2,0.0,2,3,6,1.0,40,14,3.1,3.0,1.0,Social Media,4,7.8,10.0
2028,17,Female,5.9,7.2,64,7,0.6,7,2,10,1.2,58,20,1.6,1.5,1.5,Gaming,6,3.4,10.0
2029,16,Female,6.6,7.5,68,5,0.8,4,3,4,1.1,27,20,1.9,2.0,0.1,Gaming,10,6.1,10.0
2030,15,Male,5.8,8.1,70,9,0.4,8,8,6,0.3,46,6,2.6,1.3,0.7,Other,6,8.6,7.8
2031,14,Female,1.5,8.6,66,4,1.9,1,5,6,0.9,106,5,4.0,3.8,0.2,Browsing,5,6.8,8.1
2032,15,Male,6.4,9.3,51,2,0.0,4,6,6,1.5,86,6,1.8,2.4,1.2,Education,7,5.5,8.9
2033,17,Female,0.9,8.8,84,6,1.4,10,6,1,0.5,23,7,1.3,2.4,0.2,Social Media,4,10.2,2.1
2034,19,Other,0.0,5.4,69,8,2.0,6,10,6,1.5,136,8,3.3,1.2,0.0,Gaming,3,3.7,6.1
2035,17,Female,5.1,5.3,50,3,1.8,10,7,10,1.7,43,11,3.6,1.3,1.5,Gaming,1,6.8,10.0
2036,15,Other,2.9,7.8,89,10,0.4,2,9,10,1.5,65,7,3.3,1.6,1.3,Other,9,9.1,6.6
2037,16,Female,5.2,7.3,76,1,0.0,1,5,4,0.8,99,15,5.0,2.2,1.3,Gaming,9,7.8,10.0
2038,19,Female,7.1,7.4,86,1,0.1,6,6,5,0.5,94,11,2.7,2.1,1.8,Gaming,8,4.0,10.0
2039,17,Female,3.5,7.8,50,9,0.5,10,2,9,1.7,81,17,0.5,1.2,2.9,Education,4,6.5,6.3
2040,13,Female,1.2,7.2,66,0,0.4,1,1,5,1.6,29,15,3.8,0.6,0.4,Education,7,8.0,5.6
2041,14,Male,3.0,8.8,73,8,1.5,2,4,1,0.0,65,13,2.0,2.5,0.6,Education,10,5.7,7.0
2042,14,Female,5.4,3.0,78,10,2.6,9,6,10,0.9,117,12,2.3,1.1,0.0,Browsing,3,6.2,10.0
2043,16,Other,2.9,5.5,85,9,0.2,7,3,2,0.3,126,15,2.8,1.8,0.8,Browsing,9,3.8,10.0
2044,16,Other,7.7,6.8,85,9,0.8,6,10,9,0.4,76,10,3.2,1.2,0.4,Other,8,1.9,10.0
2045,19,Female,4.9,10.0,78,5,2.5,7,10,2,1.0,59,14,2.0,0.3,1.4,Gaming,5,7.9,6.2
2046,13,Other,3.2,5.1,62,9,1.5,3,7,3,1.1,130,12,3.7,1.7,2.0,Gaming,1,3.7,10.0
2047,17,Female,7.3,10.0,96,6,2.2,3,6,2,2.4,99,17,2.1,0.1,1.6,Other,7,5.5,9.9
2048,14,Other,6.0,5.5,67,0,0.1,6,1,6,2.1,37,10,1.7,0.7,0.8,Gaming,8,8.6,8.4
2049,13,Other,7.8,7.6,89,7,2.1,7,3,1,1.2,111,18,2.7,1.3,1.9,Education,6,7.3,10.0
2050,14,Other,2.8,7.6,82,1,3.0,4,8,4,0.9,59,18,2.8,1.6,0.4,Browsing,6,6.3,8.2
2051,19,Female,7.0,6.6,99,0,0.0,5,7,1,0.8,25,13,4.0,1.4,1.0,Browsing,6,4.5,10.0
2052,13,Female,6.8,6.0,70,7,1.5,3,9,6,1.0,62,15,2.1,1.1,0.6,Gaming,3,6.5,10.0
2053,18,Female,4.1,6.3,90,2,1.6,10,10,4,1.2,44,19,3.4,1.7,1.5,Browsing,4,5.5,10.0
2054,19,Male,6.6,5.8,71,0,0.4,3,1,5,1.2,35,6,3.4,1.8,1.4,Other,4,3.1,10.0
2055,16,Male,7.2,6.6,76,2,1.3,5,10,1,1.1,145,9,3.2,0.7,0.9,Other,9,4.9,10.0
2056,19,Other,5.4,6.2,75,7,1.4,10,4,6,1.1,135,10,2.5,1.7,0.5,Other,3,3.3,10.0
2057,18,Female,4.5,10.0,62,3,1.3,7,10,4,0.9,68,17,1.8,2.0,0.4,Browsing,7,4.1,8.1
2058,13,Male,5.6,9.0,61,6,0.7,3,1,6,0.8,41,11,1.8,1.0,1.9,Education,5,5.3,6.9
2059,13,Female,3.7,7.6,51,0,2.2,9,4,6,0.7,143,7,4.1,1.6,1.3,Gaming,4,3.1,9.9
2060,17,Other,3.2,6.2,80,5,1.6,7,2,3,0.2,36,6,1.1,2.1,0.6,Social Media,7,5.7,5.2
2061,13,Other,5.0,8.3,67,9,2.9,1,2,7,0.8,140,16,4.7,0.5,0.0,Other,1,6.5,10.0
2062,17,Other,3.6,6.1,98,7,2.6,4,5,4,0.9,77,12,3.7,1.7,1.6,Other,6,3.7,9.9
2063,14,Female,4.3,4.6,55,4,1.3,2,2,4,0.8,64,5,2.5,0.6,1.3,Education,8,5.1,7.4
2064,17,Male,4.2,7.0,57,3,0.9,2,9,1,0.8,90,7,0.8,2.4,1.8,Education,10,6.0,7.1
2065,16,Female,5.8,7.3,67,7,1.2,10,1,7,1.4,140,5,2.2,0.0,0.8,Other,6,6.2,8.2
2066,19,Male,6.6,6.1,66,4,0.6,2,7,6,1.1,71,12,1.4,1.1,2.8,Browsing,3,8.6,9.9
2067,17,Other,4.2,6.8,72,8,0.6,10,2,4,1.7,76,16,2.5,1.7,2.1,Education,9,6.0,9.7
2068,18,Other,3.4,6.3,83,6,0.7,4,8,8,0.9,79,20,1.2,2.3,2.4,Browsing,7,10.1,9.3
2069,13,Other,7.1,7.6,81,2,0.8,7,10,2,0.8,150,16,1.7,1.3,0.3,Social Media,4,9.2,10.0
2070,14,Female,4.4,3.8,88,8,1.8,4,5,3,0.9,39,10,0.3,0.1,1.4,Browsing,8,7.8,5.7
2071,18,Other,7.1,3.0,94,8,0.4,9,8,2,1.4,80,6,4.3,2.5,0.1,Education,10,1.9,10.0
2072,16,Female,2.3,6.5,78,5,1.5,8,10,10,0.6,98,20,1.6,2.2,0.6,Education,1,6.8,8.8
2073,14,Other,4.1,6.8,74,0,0.9,3,7,8,1.2,119,10,3.8,1.1,1.1,Browsing,1,9.7,10.0
2074,18,Female,3.3,6.0,93,5,0.5,1,8,1,1.4,49,16,2.2,2.4,0.8,Education,3,5.2,9.1
2075,19,Female,4.0,7.5,69,6,1.3,6,1,2,1.0,141,20,2.2,1.2,2.1,Browsing,7,4.3,10.0
2076,14,Male,7.7,5.9,93,1,0.6,2,8,7,1.1,72,19,1.3,0.4,1.5,Gaming,8,9.2,10.0
2077,18,Male,4.5,5.2,66,1,2.1,3,4,1,1.3,144,16,1.0,2.3,2.1,Social Media,10,3.5,10.0
2078,14,Female,5.4,4.8,63,4,1.5,1,7,7,1.2,64,19,2.9,2.6,0.2,Other,10,2.6,10.0
2079,18,Other,4.6,5.5,82,6,1.2,9,4,1,1.8,34,5,1.7,1.8,0.9,Other,2,5.7,7.0
2080,19,Other,6.0,7.7,96,3,0.8,10,6,3,0.4,132,5,1.9,2.0,2.2,Education,1,4.8,9.7
2081,17,Female,3.1,7.2,95,10,0.9,9,6,6,1.0,94,16,1.5,0.2,1.2,Browsing,6,5.0,6.3
2082,14,Other,2.2,5.1,90,2,0.9,3,4,5,1.1,122,7,4.4,2.3,0.7,Other,1,6.0,10.0
2083,17,Male,4.4,5.5,57,9,0.2,9,10,5,0.8,136,8,1.1,1.3,0.7,Education,4,4.7,8.4
2084,13,Other,4.6,6.2,78,0,0.8,2,3,2,1.4,73,17,4.8,1.8,1.0,Social Media,10,7.6,10.0
